RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4487,15660646,Fanucci,528,France,Male,35,3,156687.1,1,1,0,199320.77,0
2574,15645942,Macleod,689,Spain,Male,40,2,0.0,2,1,1,164768.82,0
9551,15721715,Fane,769,France,Female,40,9,133871.05,1,1,1,50568.02,0
3827,15751774,Monnier,774,France,Male,76,4,112510.89,1,1,1,143133.18,0
3190,15596522,Meredith,692,France,Female,42,2,0.0,2,1,0,145222.93,0
674,15745621,Wertheim,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0
8902,15633474,Whitehead,586,France,Male,51,2,138553.57,1,1,1,92406.22,0
738,15766741,McIntyre,525,France,Male,36,2,114628.4,1,0,1,168290.06,0
8001,15629002,Hamilton,747,Germany,Male,36,8,102603.3,2,1,1,180693.61,0
9345,15720050,Barrett,727,France,Female,28,2,110997.76,1,1,0,101433.76,0
4704,15686812,Jones,692,Spain,Female,44,8,0.0,1,0,1,159069.37,0
4366,15716328,Miller,501,France,Female,40,2,0.0,2,0,0,141946.92,0
8698,15644551,Wimble,751,Spain,Female,37,3,99773.85,2,1,0,54865.92,0
623,15636444,Craig,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
9103,15810942,Chiemela,445,Germany,Female,61,2,137655.31,1,0,1,29909.84,0
8927,15709136,Adams,620,France,Male,28,8,0.0,2,1,1,199909.32,0
8835,15794178,Walpole,657,France,Male,34,3,107136.6,1,1,0,153895.46,0
7350,15717629,Docherty,632,Germany,Male,42,6,59972.26,2,0,1,148172.94,0
3006,15789863,Kazakova,683,France,Male,39,4,0.0,2,1,0,171716.81,0
8368,15806941,Sharpe,499,France,Male,60,7,76961.6,2,1,1,83643.87,0
1075,15682618,Jamieson,535,France,Female,31,7,111855.04,2,1,1,36278.89,0
9539,15572767,Shelby,777,France,Male,29,2,0.0,2,1,0,124489.88,0
3052,15619087,Taylor,762,France,Male,53,1,102520.37,1,1,1,170195.4,0
4417,15743893,Alexeyeva,471,France,Male,42,3,164951.56,1,1,0,190531.77,0
9116,15692977,Ikenna,612,Germany,Female,36,2,130700.92,2,0,0,77592.8,0
2760,15575214,Ch'en,709,France,Male,37,7,0.0,1,1,0,159486.76,0
499,15591995,Barry,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
7524,15733602,Rubin,814,Spain,Female,72,2,0.0,2,0,1,130853.03,0
7837,15780492,Ignatyeva,648,France,Male,42,4,0.0,2,1,0,19283.14,0
505,15715527,Freeman,543,Spain,Female,41,4,0.0,1,0,0,194902.16,0
7188,15662152,Trevisan,552,France,Female,38,9,134105.01,1,0,0,57850.1,0
4984,15723721,Tinline,543,France,Male,30,4,140916.81,1,1,0,157711.18,0
2661,15756241,Yirawala,767,France,Female,44,2,152509.25,1,1,1,136915.15,0
4443,15766163,Zotova,676,France,Male,38,1,0.0,2,0,1,35644.79,0
7057,15705918,Howarth,725,France,Male,31,8,0.0,2,1,1,59650.42,0
7273,15666166,Pettry,653,France,Female,74,0,121276.32,1,1,1,160348.31,0
7435,15687527,Yobachukwu,638,Spain,Male,35,1,0.0,2,1,0,165370.66,0
5851,15762091,Simpson,631,Germany,Female,22,6,139129.92,1,1,1,63747.51,0
723,15736879,Obinna,669,France,Male,23,1,0.0,2,0,0,66088.83,0
2320,15681446,Sun,636,Germany,Female,37,9,157098.52,1,1,1,153535.27,0
3675,15749693,Ugonnatubelum,658,France,Female,32,9,0.0,2,1,0,156774.75,0
6439,15647974,Chiemenam,679,France,Female,44,3,118742.74,2,1,0,1568.91,0
2528,15709396,Hale,801,France,Male,42,6,0.0,2,1,1,95804.33,0
675,15642394,He,529,Spain,Male,35,5,0.0,2,1,1,187288.5,0
3406,15793693,Mahomed,694,France,Male,60,9,0.0,1,1,1,57088.97,0
2973,15592877,Wright,641,Spain,Male,42,9,132657.55,1,1,0,35367.19,0
8033,15755642,Bulgakov,667,France,Male,34,5,0.0,2,1,1,102908.63,0
3605,15755798,Feng,610,France,Male,33,4,111582.11,1,0,0,113943.17,0
8615,15809515,Lewis,797,Germany,Male,32,1,151922.94,1,1,0,8877.06,0
3337,15671390,Chukwukere,690,Spain,Male,36,10,0.0,2,1,0,55902.93,0
602,15645569,Mai,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
6956,15697042,Genovesi,738,Spain,Male,35,8,127290.61,1,1,0,16081.62,0
8285,15701741,Williams,711,France,Female,39,3,152462.79,1,1,0,90305.97,0
1113,15714750,Northey,690,France,Female,42,3,92578.14,2,0,0,70810.6,0
6732,15643826,McKay,503,France,Male,32,4,0.0,2,1,1,153036.97,0
9134,15726776,Donnelly,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,0
4052,15725639,Ignatyev,793,France,Female,63,9,116270.72,1,1,1,184243.25,0
5727,15764343,T'ien,688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0
596,15680970,Lombardi,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
9389,15707138,Nagy,679,Spain,Male,39,5,0.0,2,1,1,100060.54,0
2048,15814536,Conti,549,France,Male,37,2,112541.54,2,0,0,47432.43,0
315,15631868,Robertson,744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0
8571,15711457,Herz,755,France,Female,28,7,124540.28,1,0,1,188850.89,0
7561,15675176,Price,512,France,Male,51,6,144953.31,1,1,1,165035.17,0
1091,15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0
960,15628034,Wilder,629,France,Female,37,6,129101.3,1,1,1,23971.33,0
8422,15658258,Trejo,693,France,Male,43,6,128760.32,1,1,0,36342.79,0
9646,15641091,Onyemauchechukwu,695,France,Female,31,5,106089.2,1,0,0,99537.68,0
9189,15778192,Nkemdilim,628,Spain,Male,28,4,0.0,2,1,1,176750.81,0
7324,15750476,Hendrick,742,Spain,Male,24,8,0.0,2,1,0,4070.28,0
3215,15667417,Tao,572,France,Male,33,9,68193.72,1,1,0,19998.31,0
534,15592300,Mai,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
3391,15618213,Nnanna,674,France,Female,32,7,85757.93,1,1,1,95481.0,0
6077,15721019,Jones,687,France,Female,24,3,110495.27,1,1,0,158615.41,0
2651,15813439,Ch'ien,587,France,Male,33,5,100116.82,1,1,0,34215.58,0
292,15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0
2013,15780124,Blair,841,France,Male,74,9,108131.53,1,0,1,60830.38,0
2202,15682435,P'eng,600,France,Male,35,4,143744.77,2,1,0,104076.51,0
871,15799422,Evans,535,France,Female,40,8,0.0,1,1,1,27689.77,0
1316,15734634,Bocharova,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
9912,15776229,MacPherson,682,France,Male,44,3,115282.3,1,0,0,23766.4,0
2208,15731507,Mackenzie,456,France,Female,33,1,188285.68,1,0,0,58363.94,0
1971,15762268,Hancock,666,France,Female,41,10,141162.08,1,1,0,50908.48,0
3191,15625395,Chinomso,585,France,Female,28,6,105795.9,1,1,1,41219.09,0
5476,15748608,Trentini,612,Germany,Male,42,5,141927.1,1,1,1,43018.98,0
8142,15571843,Lawrence,486,Spain,Male,24,1,0.0,1,1,0,98802.76,0
7598,15576680,Stevenson,736,France,Male,29,4,0.0,2,0,0,51705.01,0
2779,15761141,Palerma,604,Spain,Female,71,10,0.0,2,1,1,129984.2,0
1433,15687959,Landman,573,Spain,Female,44,4,0.0,1,1,1,94862.93,0
6885,15662571,Maclean,639,France,Male,35,8,0.0,2,1,0,170483.9,0
5634,15715877,Lo,821,France,Male,28,2,0.0,2,1,0,46072.52,0
8847,15616365,Obiuto,571,France,Female,53,2,0.0,2,1,0,28045.77,0
75,15770811,Wallace,519,France,Male,36,9,0.0,2,0,1,145562.4,0
1527,15781210,Reid,711,France,Male,34,8,0.0,2,0,0,48260.19,0
6017,15738835,Slater,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,0
5530,15812647,Yin,691,France,Male,34,8,133936.04,2,1,0,91359.79,0
7161,15745375,Nnanna,640,Germany,Male,23,3,72012.76,1,1,0,161333.13,0
122,15580203,Kennedy,674,Spain,Male,39,6,120193.42,1,0,0,100130.95,0
6099,15803005,Wallace,570,Germany,Female,57,5,86568.75,1,0,1,103660.31,0
1218,15696900,Burns,505,Germany,Male,29,3,145541.56,2,1,1,58019.95,0
4413,15662626,Feng,666,France,Female,40,2,0.0,2,0,0,36371.27,0
5166,15688612,Campos,850,France,Male,33,7,140956.99,1,0,0,3510.18,0
1106,15624293,Mironova,514,France,Female,46,3,106511.85,1,1,0,55072.32,0
6643,15724924,Giordano,589,France,Female,37,6,138497.84,1,0,1,18988.58,0
198,15777892,Samsonova,721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0
8568,15587676,Alexeieva,699,France,Male,30,9,0.0,1,1,1,108162.13,0
4008,15645496,Seleznyova,648,France,Female,43,7,139972.18,1,1,0,143668.58,0
769,15724296,Kerr,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
3308,15618566,Jamieson,572,France,Female,38,7,0.0,2,1,1,133122.62,0
7643,15654760,Su,811,France,Male,40,1,101514.89,1,1,1,121765.0,0
5321,15591550,Bianchi,525,Spain,Male,36,3,77910.23,1,1,0,67238.01,0
565,15788126,Evans,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
4665,15580719,Davis,697,France,Female,23,10,0.0,2,1,1,79734.23,0
5436,15808283,Kelly,647,France,Female,33,4,0.0,1,1,0,152323.04,0
5527,15774382,Longo,579,Germany,Male,49,4,169377.31,1,1,1,123535.05,0
746,15640059,Smith,606,France,Male,40,5,0.0,2,1,1,70899.27,0
5380,15730796,Barker,627,France,Female,21,7,98993.02,1,1,1,169156.64,0
3163,15600379,Hsiung,608,Spain,Male,34,7,86656.13,1,0,1,59890.29,0
9336,15739123,Mellor,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
2709,15667190,Yuan,630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0
2327,15762984,McIntosh,648,Spain,Male,35,7,0.0,2,0,0,122899.01,0
7281,15611973,Tuan,804,France,Male,55,7,0.0,2,1,1,118752.6,0
1065,15699598,Smith,723,France,Female,20,4,0.0,2,1,1,140385.33,0
9798,15721383,Harvey,627,Spain,Male,40,10,0.0,2,1,1,194792.42,0
788,15694366,Hou,714,Germany,Male,42,2,177640.09,1,0,1,47166.55,0
7511,15729377,Ku,798,France,Male,36,1,0.0,2,1,1,159044.1,0
8315,15734177,Donahue,643,France,Male,33,4,0.0,2,1,1,152992.04,0
3661,15736431,Congreve,494,Spain,Male,27,2,0.0,2,1,0,22404.64,0
9276,15749265,Carslaw,427,Germany,Male,42,1,75681.52,1,1,1,57098.0,0
4694,15713594,French,543,France,Female,32,7,147256.86,1,1,0,112771.95,0
954,15671139,Brizendine,694,Spain,Male,39,0,107042.74,1,1,1,102284.2,0
3541,15646726,Crawford,672,France,Male,43,5,0.0,1,0,0,63833.09,0
1906,15566843,Gotch,535,Germany,Male,20,9,134874.4,1,1,1,118825.56,0
5334,15784445,Huang,717,Spain,Male,33,1,99106.73,1,0,0,194467.23,0
4526,15612633,Kao,581,Spain,Male,43,9,78022.61,1,0,1,30662.91,0
4173,15757777,Pai,636,France,Female,35,2,0.0,2,1,1,23129.46,0
8205,15570141,P'eng,724,France,Female,34,3,132352.69,1,1,0,80320.3,0
8070,15700654,Liardet,617,Germany,Male,44,9,49157.09,2,1,0,53294.17,0
3774,15747854,Rudd,749,France,Female,35,3,0.0,3,1,1,132649.85,0
9876,15747130,Tsao,521,France,Male,39,7,0.0,2,0,1,653.58,0
9884,15577695,Zito,678,France,Male,41,2,148088.11,1,1,0,14083.12,0
7343,15730360,Mackenzie,502,France,Male,30,4,0.0,2,1,1,66263.87,0
963,15753831,Cox,642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0
2230,15756125,Booth,757,Spain,Male,44,5,140856.16,2,1,0,158735.1,0
4691,15681990,Palmerston,497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0
8516,15811389,Padovano,724,Germany,Female,35,0,171982.95,2,0,1,167313.07,0
6432,15683363,Goddard,540,Spain,Male,39,1,0.0,1,0,1,108419.41,0
8884,15707696,Lu,471,Spain,Female,28,5,0.0,2,1,1,22356.97,0
6156,15694300,Fiorentino,759,France,Male,26,4,0.0,2,1,0,135394.62,0
9661,15589401,Allen,550,France,Female,30,4,0.0,2,1,0,89216.29,0
1294,15687752,Griffin,641,France,Male,30,2,87505.47,2,0,1,7278.57,0
5059,15682322,Aksenov,714,France,Male,37,9,148466.93,2,0,1,151280.96,0
949,15783659,Blackburn,659,France,Male,67,4,145981.87,1,1,1,131043.2,0
442,15611088,Genovese,790,France,Female,31,9,0.0,2,1,0,84126.75,0
9684,15607112,Chiawuotu,606,France,Male,32,6,0.0,2,0,1,36540.63,0
6897,15649086,Patterson,596,France,Male,42,7,0.0,2,1,1,121568.37,0
2583,15703205,Uwaezuoke,656,France,Female,46,5,113402.14,2,1,1,138849.06,0
1784,15693381,Tipton,533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0
1792,15776467,De Salis,702,Spain,Female,35,8,14262.8,2,1,0,54689.16,0
7819,15637977,Barese,542,Germany,Male,25,8,139330.1,1,0,0,54372.37,0
5181,15799720,Coburn,569,Spain,Male,43,8,161546.68,2,0,1,178187.28,0
708,15773809,Campbell,620,France,Male,42,4,0.0,2,1,0,6232.31,0
9974,15806455,Miller,611,France,Male,27,7,0.0,2,1,1,157474.1,0
6592,15692110,Ch'eng,758,France,Female,33,7,0.0,1,1,0,188156.34,0
5164,15633870,Ozioma,850,France,Female,36,10,0.0,2,1,1,100750.03,0
8286,15572631,Ndubuisi,609,France,Male,25,10,0.0,1,0,1,109895.16,0
1831,15572467,Chandler,506,France,Male,37,5,0.0,2,1,1,127543.81,0
9724,15612832,Jamieson,526,France,Male,32,7,125540.05,1,0,0,86786.41,0
1325,15765537,Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0
6176,15587584,Nebeuwa,503,Spain,Male,31,4,0.0,2,1,1,21645.06,0
2858,15769829,Cheng,534,Spain,Male,51,3,0.0,2,0,1,20856.31,0
522,15653547,Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
5500,15649078,Christian,850,Germany,Female,27,8,111837.78,2,1,1,110805.79,0
3967,15782778,Ewers,815,France,Male,35,4,0.0,2,0,1,198490.33,0
2482,15764105,Milne,475,France,Female,57,1,0.0,2,1,0,89248.99,0
7125,15697460,Lai,596,Germany,Male,34,4,99441.21,2,0,1,4802.27,0
8097,15750772,Walker,671,France,Female,38,6,132129.72,1,0,1,76068.95,0
6229,15733138,Paterson,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0
1679,15569178,Kharlamov,570,France,Female,18,4,82767.42,1,1,0,71811.9,0
7961,15772479,Napolitano,673,France,Male,37,4,0.0,2,0,0,163563.07,0
8068,15696834,Cone,530,France,Female,29,5,0.0,2,0,0,121451.21,0
8997,15578156,Anenechukwu,615,Spain,Male,32,5,138521.83,1,1,1,56897.1,0
9521,15673180,Onyekaozulu,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,0
1059,15706186,McKenzie,640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
1459,15678385,Lange,465,France,Male,25,2,78247.31,2,1,1,10472.31,0
9370,15795458,McMillan,718,Spain,Female,39,2,0.0,1,1,1,52138.49,0
7429,15750055,Onio,503,Spain,Male,32,9,100262.88,2,1,1,157921.25,0
8170,15689517,Hales,635,France,Male,27,3,127009.83,1,1,0,161909.95,0
6948,15809558,Peppin,715,Spain,Male,31,7,0.0,1,1,1,149970.59,0
9073,15777315,Hill,529,France,Male,43,6,93616.35,2,0,0,98348.66,0
6021,15781234,Y?an,609,France,Female,35,2,147900.43,1,1,0,140000.29,0
3058,15598840,Moretti,680,France,Male,33,1,123082.08,1,1,0,134960.98,0
6707,15732235,Kuykendall,662,France,Male,64,0,98848.19,1,0,1,42730.12,0
3543,15636024,Blackburn,692,Spain,Female,34,4,109699.08,1,1,1,37898.91,0
475,15603156,Elewechi,571,France,Female,33,1,0.0,2,1,0,102750.7,0
4461,15637678,Ma,661,France,Male,35,5,0.0,1,1,0,155394.52,0
7058,15684512,Gibson,818,Germany,Female,72,8,135290.42,2,1,1,63729.72,0
8614,15577018,Tsao,684,Germany,Female,26,2,114035.39,1,0,0,96885.19,0
6438,15725094,Fang,623,France,Female,37,4,140211.88,1,1,1,93832.33,0
7020,15699839,Hall,637,France,Male,36,2,152606.82,1,1,1,71692.8,0
2185,15689147,Ogochukwu,652,France,Female,40,1,0.0,2,1,0,126554.96,0
8910,15705085,Quesada,670,Spain,Female,29,9,0.0,2,1,0,27359.19,0
9150,15814331,Lung,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,0
7735,15722473,Faulkner,713,France,Male,41,3,0.0,2,1,0,55772.04,0
8465,15568164,Istomin,850,France,Female,34,4,71379.53,2,1,1,154000.99,0
8284,15754569,Pagnotto,664,France,Male,57,1,0.0,2,1,1,56562.57,0
5493,15568487,Gorshkov,712,France,Male,35,7,124616.23,1,1,1,69320.97,0
5117,15649536,Wong,741,Germany,Male,38,4,128015.83,1,1,0,58440.43,0
5129,15726250,Hsia,508,France,Female,38,3,166328.65,2,0,1,22614.19,0
7321,15778142,Shih,850,Germany,Female,31,1,130089.56,2,1,1,4466.21,0
6768,15654964,Piccio,608,Spain,Male,48,7,75801.74,1,1,0,125762.95,0
5885,15706036,Lombardo,552,Germany,Male,38,10,132271.12,2,1,1,46562.02,0
6183,15723786,Morris,709,France,Female,37,9,0.0,2,1,0,16733.59,0
8237,15636595,Loton,602,Spain,Male,37,3,107592.89,2,0,1,153122.73,0
1797,15677173,Law,555,France,Male,37,9,124969.13,1,1,0,60194.05,0
3948,15719950,Sutherland,682,France,Male,61,10,73688.2,1,1,1,172141.33,0
2871,15651093,Chien,707,France,Female,55,1,0.0,2,0,1,54409.48,0
5898,15709604,McMillan,781,France,Male,23,2,107433.48,1,1,0,173843.21,0
8246,15569626,Miller,577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0
1498,15694296,Chineze,631,France,Male,35,9,112392.45,2,1,0,24472.23,0
8440,15692931,Hsing,670,France,Male,22,2,114991.45,1,1,1,37392.56,0
2628,15707144,Onyeorulu,571,Germany,Male,25,6,82506.72,2,1,0,167705.07,0
2771,15693347,Gardener,676,France,Female,32,5,0.0,2,1,1,75465.41,0
6739,15612358,Christie,573,Germany,Male,35,9,134498.54,2,1,1,119924.8,0
4481,15648479,Stephenson,655,France,Female,45,0,0.0,2,1,0,166830.71,0
5609,15605113,Sutherland,518,France,Female,27,1,133801.49,1,1,1,143315.57,0
4452,15621205,Olisaemeka,578,France,Male,34,4,175111.11,1,1,1,74858.3,0
691,15589493,Otitodilinna,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0
9337,15594450,Tomlinson,695,France,Male,49,9,159458.53,1,1,0,135841.35,0
5988,15636634,Lindon,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0
3995,15763097,Siciliano,809,Spain,Male,80,8,0.0,2,0,1,34164.05,0
9932,15647800,Greco,850,France,Female,34,6,101266.51,1,1,0,33501.98,0
221,15725311,Hay,726,France,Female,31,9,114722.05,2,1,1,98178.57,0
8184,15694641,Wright,621,Spain,Female,59,2,0.0,2,1,1,171364.18,0
1967,15638463,Okwudilichukwu,681,Germany,Female,48,8,139480.18,1,1,1,163581.67,0
6287,15805884,Archer,637,France,Female,41,9,0.0,2,1,0,145477.36,0
1969,15693468,Simmons,488,Spain,Female,39,9,140553.46,1,0,0,12440.44,0
4188,15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0
5682,15720706,Hsing,529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0
9987,15581736,Bartlett,673,Germany,Male,47,1,183579.54,2,0,1,34047.54,0
3081,15694288,Cawthorne,468,Spain,Male,28,3,0.0,2,1,0,170661.02,0
8633,15759690,Smith,751,France,Male,42,4,0.0,2,1,1,81442.6,0
7949,15592854,Garcia,705,France,Male,25,3,113736.27,1,0,1,196864.61,0
9106,15685476,Tseng,658,France,Male,31,5,100082.14,1,0,1,49809.88,0
8325,15803965,Tang,654,France,Male,55,3,87485.67,1,1,1,3299.01,0
3365,15763544,Thompson,673,France,Male,47,1,0.0,2,0,0,108762.16,0
1311,15759317,Vasilieva,748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0
406,15692761,Pratt,718,France,Male,36,9,0.0,1,1,0,45909.87,0
5105,15694349,Ngozichukwuka,714,Spain,Male,44,7,0.0,1,0,1,6923.11,0
4524,15734202,Chidimma,660,Germany,Female,52,4,86891.84,1,1,0,90877.76,0
5198,15629744,Tan,804,France,Female,71,8,0.0,2,0,1,147995.96,0
1132,15733974,Mao,500,Spain,Male,37,9,125822.21,1,1,0,111698.0,0
1744,15726088,Vinogradova,476,France,Male,40,6,0.0,1,1,1,22735.45,0
3312,15608226,McMorran,513,Spain,Male,72,3,98903.06,1,1,1,81251.24,0
408,15745354,Franklin,611,Spain,Female,37,4,0.0,2,1,0,125696.26,0
1544,15747677,Gordon,656,Spain,Male,69,6,163975.09,1,1,1,36108.5,0
5056,15806284,Briggs,739,Spain,Male,31,1,0.0,2,1,1,58469.75,0
4996,15583480,Morgan,807,France,Female,36,4,0.0,2,0,1,147007.33,0
5698,15671779,Nebechi,567,France,Male,39,5,0.0,2,0,0,168521.72,0
9133,15737194,Tu,635,France,Female,33,5,0.0,2,1,0,122949.71,0
6919,15721116,Napolitano,597,Spain,Male,24,0,108058.07,2,1,1,187826.11,0
1434,15585282,Trevisano,755,France,Male,62,1,127706.33,2,0,1,142377.69,0
1961,15623647,Dellucci,655,Spain,Female,36,1,135515.76,1,1,0,86013.96,0
4001,15600692,West,520,France,Male,38,5,0.0,2,1,0,163185.76,0
9291,15634591,Saunders,850,France,Male,33,8,73059.38,1,1,1,186281.0,0
832,15726234,Trentini,708,Spain,Female,41,5,0.0,1,0,1,157003.99,0
7522,15611189,Allingham,670,Spain,Male,43,1,97792.21,1,0,0,120225.62,0
9584,15729019,Arcuri,602,Spain,Male,34,8,98382.72,1,1,0,39542.0,0
267,15653857,Wallis,498,France,Male,34,2,0.0,2,1,1,148528.24,0
6235,15654274,Corrie,540,France,Male,37,6,0.0,2,1,0,141998.89,0
941,15754084,Palazzi,710,Spain,Male,35,1,106518.52,1,1,1,127951.81,0
6161,15706128,Zhdanov,632,France,Female,21,1,0.0,2,1,0,84008.66,0
1003,15633897,Owen,725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0
112,15665790,Rowntree,538,Germany,Male,39,7,108055.1,2,1,0,27231.26,0
926,15636731,Ts'ai,714,Germany,Female,36,1,101609.01,2,1,1,447.73,0
2687,15618765,Ponomaryov,530,Germany,Female,42,0,99948.45,1,0,1,97338.62,0
1972,15780954,Cran,582,Spain,Male,26,4,65848.36,2,1,0,30149.21,0
3370,15643294,Robinson,703,France,Female,33,8,190566.65,1,1,1,79997.14,0
1497,15799156,Okwuadigbo,569,Spain,Male,38,8,0.0,2,0,0,79618.79,0
2414,15604073,Bibi,815,Germany,Female,25,8,135161.67,1,1,1,136071.05,0
6505,15773242,Chukwuhaenye,621,France,Male,32,1,0.0,2,1,1,168779.47,0
1468,15681843,Barbour,624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0
257,15636684,Kirkland,727,France,Male,34,10,0.0,2,1,1,198637.34,0
3417,15565806,Toosey,532,France,Male,38,9,0.0,2,0,0,30583.95,0
7650,15588854,Wu,715,France,Female,31,3,110581.29,1,1,1,94715.24,0
1394,15646276,Metcalfe,831,France,Female,32,2,146033.62,1,1,0,191260.74,0
692,15688251,Mamelu,767,France,Male,43,1,76408.85,2,1,0,77837.63,0
3277,15577806,Chiu,794,Germany,Female,54,1,75900.84,1,1,1,192154.66,0
8481,15597591,Lung,456,France,Male,29,5,107000.49,1,1,1,153419.62,0
2367,15623430,Hill,672,France,Male,34,9,0.0,2,1,0,161800.77,0
8647,15792726,Sung,470,France,Female,25,8,127974.06,2,1,1,183259.35,0
1676,15658459,Bates,784,Spain,Male,33,10,0.0,2,1,0,162022.47,0
7140,15805212,Black,806,France,Female,67,1,0.0,2,0,1,103945.58,0
8317,15592025,Nnaemeka,651,France,Male,53,7,0.0,2,1,1,130132.41,0
9382,15756148,Nnanna,765,Spain,Male,45,2,91549.78,1,1,1,47139.44,0
7831,15600173,Manna,595,France,Female,33,9,0.0,2,1,1,41447.86,0
5724,15680224,Ross,687,France,Female,26,6,0.0,2,1,1,32909.13,0
6905,15627185,Terry,744,Germany,Male,29,6,123737.04,2,1,0,141558.04,0
6342,15658364,Laney,807,Germany,Female,40,1,134590.21,1,1,1,46253.65,0
6756,15683483,Fleming,812,Spain,Male,38,3,127117.8,2,1,1,174822.74,0
8562,15744913,Chizoba,788,Spain,Male,36,10,109632.85,1,1,1,16149.13,0
9155,15690337,Chinwenma,581,France,Female,27,5,102258.11,2,1,0,194681.6,0
8443,15677828,Chalmers,598,France,Female,34,4,0.0,2,0,0,60894.26,0
9249,15648638,Chia,629,Spain,Male,34,6,0.0,2,1,0,190347.72,0
5082,15757537,Francis,610,France,Female,31,6,107784.65,1,1,1,141137.53,0
1186,15795228,Stewart,756,France,Male,37,3,132623.6,1,1,1,58974.0,0
5784,15727041,Fiorentini,624,France,Male,71,7,0.0,2,1,1,108841.83,0
9664,15607634,Cobb,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
6282,15656921,Locke,850,France,Male,31,4,0.0,2,0,0,152298.28,0
2288,15619889,Vasin,556,France,Male,26,4,0.0,1,1,0,195167.38,0
7986,15678427,Genovese,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0
6330,15661198,Howard,727,Germany,Male,34,2,146407.11,1,1,1,72073.72,0
5991,15625494,Li Fonti,573,France,Female,32,9,125321.84,2,1,1,130234.63,0
2874,15707189,Marshall,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0
3305,15676513,Burns,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0
8165,15581370,Andreyeva,681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0
3040,15666141,Baldwin,829,Spain,Female,26,8,101440.36,2,1,1,19324.5,0
4627,15622321,Golubova,506,France,Female,32,3,0.0,1,1,1,80823.02,0
8541,15728709,Shih,484,Germany,Male,40,7,106901.42,2,0,0,118045.98,0
783,15654060,P'eng,517,France,Male,41,2,0.0,2,0,1,75937.47,0
7291,15793825,Ikechukwu,536,France,Male,39,4,0.0,2,1,0,27150.35,0
9429,15752984,Chifley,737,France,Female,70,9,87542.89,2,1,1,42576.86,0
8580,15702277,Smith,650,France,Male,34,4,106005.54,1,0,1,142995.32,0
4284,15750769,Padovano,725,France,Male,35,7,75915.75,1,1,0,150507.43,0
608,15629117,Harper,584,France,Male,28,10,0.0,2,1,0,19834.32,0
1711,15567993,Palmer,828,Spain,Male,28,8,134766.85,1,1,0,79355.87,0
5125,15612140,Milano,721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0
8280,15813283,Mai,605,France,Female,34,2,0.0,1,0,0,35982.42,0
